Relatório Meteorológico da Estação: Irajá 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/01/2015 00:00:00 HBV 0.0 ND ND 26.2 ND 69 
01/01/2015 00:15:00 HBV 0.0 ND ND 26.2 ND 68 
01/01/2015 00:30:00 HBV 0.0 ND ND 25.9 ND 69 
01/01/2015 00:45:00 HBV 0.0 ND ND 25.7 ND 72 
01/01/2015 01:00:00 HBV 0.0 ND ND 25.7 ND 73 
01/01/2015 01:15:00 HBV 0.0 ND ND 25.9 ND 72 
01/01/2015 01:30:00 HBV 0.0 ND ND 25.9 ND 71 
01/01/2015 01:45:00 HBV 0.0 ND ND 26.2 ND 71 
01/01/2015 02:00:00 HBV 0.0 ND ND 25.9 ND 74 
01/01/2015 02:15:00 HBV 0.0 ND ND 25.7 ND 74 
01/01/2015 02:30:00 HBV 0.0 ND ND 25.7 ND 75 
01/01/2015 02:45:00 HBV 0.0 ND ND 25.7 ND 77 
01/01/2015 03:00:00 HBV 0.0 ND ND 25.7 ND 75 
01/01/2015 03:15:00 HBV 0.0 ND ND 25.4 ND 76 
01/01/2015 03:30:00 HBV 0.0 ND ND 25.7 ND 73 
01/01/2015 03:45:00 HBV 0.0 ND ND 25.9 ND 74 
01/01/2015 04:00:00 HBV 0.0 ND ND 25.9 ND 75 
01/01/2015 04:15:00 HBV 0.0 ND ND 25.9 ND 75 
01/01/2015 04:30:00 HBV 0.0 ND ND 26.2 ND 71 
01/01/2015 04:45:00 HBV 0.0 ND ND 25.9 ND 71 
01/01/2015 05:00:00 HBV 0.0 ND ND 25.9 ND 70 
01/01/2015 05:15:00 HBV 0.0 ND ND 26.4 ND 67 
01/01/2015 05:30:00 HBV 0.0 ND ND 26.4 ND 66 
01/01/2015 05:45:00 HBV 0.0 ND ND 26.4 ND 66 
01/01/2015 06:00:00 HBV 0.0 ND ND 25.4 ND 77 
