Relatório Meteorológico da Estação: Alto da Boa Vista 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/04/2016 00:00:00 HBV 0.0 ND ND 22.0 ND ND 
01/04/2016 00:15:00 HBV 0.0 ND ND 21.5 ND ND 
01/04/2016 00:30:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 00:45:00 HBV 0.0 ND ND 21.5 ND ND 
01/04/2016 01:00:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 01:15:00 HBV 0.0 ND ND 21.5 ND ND 
01/04/2016 01:30:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 01:45:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 02:00:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 02:15:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 02:30:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 02:45:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 03:00:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 03:15:00 HBV 0.0 ND ND 21.0 ND ND 
01/04/2016 03:30:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 03:45:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 04:00:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 04:15:00 HBV 0.0 ND ND 21.5 ND ND 
01/04/2016 04:30:00 HBV 0.0 ND ND 21.5 ND ND 
01/04/2016 04:45:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 05:00:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 05:15:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 05:30:00 HBV 0.0 ND ND 21.8 ND ND 
01/04/2016 05:45:00 HBV 0.0 ND ND 21.3 ND ND 
01/04/2016 06:00:00 HBV 0.0 ND ND 21.5 ND ND 
