Relatório Meteorológico da Estação: Barra/Riocentro 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/03/2021 00:00:00 HBV 0.0 ND ND 26.7 ND 71 
01/03/2021 00:05:00 HBV 0.0 ND ND 26.7 ND 71 
01/03/2021 00:10:00 HBV 0.0 ND ND 26.4 ND 71 
01/03/2021 00:15:00 HBV 0.0 ND ND 26.7 ND 71 
01/03/2021 00:20:00 HBV 0.0 ND ND 26.7 ND 72 
01/03/2021 00:25:00 HBV 0.0 ND ND 26.5 ND 72 
01/03/2021 00:30:00 HBV 0.0 ND ND 26.4 ND 72 
01/03/2021 00:35:00 HBV 0.0 ND ND 26.4 ND 72 
01/03/2021 00:40:00 HBV 0.0 ND ND 26.2 ND 73 
01/03/2021 00:45:00 HBV 0.0 ND ND 26.0 ND 73 
01/03/2021 00:50:00 HBV 0.0 ND ND 26.3 ND 73 
01/03/2021 00:55:00 HBV 0.0 ND ND 26.2 ND 74 
01/03/2021 01:00:00 HBV 0.0 ND ND 26.0 ND 74 
01/03/2021 01:05:00 HBV 0.0 ND ND 26.1 ND 74 
01/03/2021 01:10:00 HBV 0.0 ND ND 25.8 ND 75 
01/03/2021 01:15:00 HBV 0.0 ND ND 26.0 ND 75 
01/03/2021 01:20:00 HBV 0.0 ND ND 26.0 ND 75 
01/03/2021 01:25:00 HBV 0.0 ND ND 26.0 ND 74 
01/03/2021 01:30:00 HBV 0.0 ND ND 26.1 ND 74 
01/03/2021 01:35:00 HBV 0.0 ND ND 26.1 ND 74 
01/03/2021 01:40:00 HBV 0.0 ND ND 25.8 ND 76 
01/03/2021 01:45:00 HBV 0.0 ND ND 25.8 ND 75 
01/03/2021 01:50:00 HBV 0.0 ND ND 25.8 ND 76 
01/03/2021 01:55:00 HBV 0.0 ND ND 25.8 ND 76 
01/03/2021 02:00:00 HBV 0.0 ND ND 25.6 ND 76 
